ID,Font
1623,SERIF
1624,CALIBRI
1625,ARIAL
1626,SERIF
1627,SERIF
1628,CAMBRIA
1629,ARIAL
1630,CAMBRIA
1631,ARIAL
1632,TIMES
1633,CAMBRIA
1634,ARIAL
1635,CALIBRI
1636,TIMES
1637,ARIAL
1638,CALIBRI
1639,TIMES
1640,SERIF
1641,CALIBRI
1642,ARIAL
1643,ARIAL
1644,CALIBRI
1645,CALIBRI
1646,CALIBRI
1647,TAHOMA
1648,CAMBRIA
1649,ARIAL
1650,ARIAL
1651,TIMES
1652,ARIAL
1653,SERIF
1654,TAHOMA
1655,ARIAL
1656,CALIBRI
1657,TAHOMA
1658,ARIAL
1659,TIMES
1660,CALIBRI
1661,CALIBRI
1662,ARIAL
1663,CALIBRI
1664,SERIF
1665,ARIAL
1666,TAHOMA
1667,CAMBRIA
1668,TAHOMA
1669,TIMES
1670,CALIBRI
1671,TAHOMA
1672,CALIBRI
1673,CALIBRI
1674,TIMES
1675,ARIAL
1676,SERIF
1677,ARIAL
1678,ARIAL
1679,ARIAL
1680,CALIBRI
1681,TAHOMA
1682,CAMBRIA
1683,TIMES
1684,CAMBRIA
1685,TIMES
1686,ARIAL
1687,SERIF
1688,ARIAL
1689,CALIBRI
1690,CAMBRIA
1691,ARIAL
1692,ARIAL
1693,TAHOMA
1694,ARIAL
1695,CALIBRI
1696,ARIAL
1697,TIMES
1698,TAHOMA
1699,CALIBRI
1700,TIMES
1701,SERIF
1702,ARIAL
1703,ARIAL
1704,CALIBRI
1705,CAMBRIA
1706,TAHOMA
1707,SERIF
1708,CALIBRI
1709,TAHOMA
1710,ARIAL
1711,CALIBRI
1712,CALIBRI
1713,ARIAL
1714,ARIAL
1715,TIMES
1716,ARIAL
1717,ARIAL
1718,SERIF
1719,SERIF
1720,CALIBRI
1721,ARIAL
1722,ARIAL
1723,TAHOMA
1724,TAHOMA
1725,TAHOMA
1726,SERIF
1727,TIMES
1728,TIMES
1729,TAHOMA
1730,CAMBRIA
1731,CALIBRI
1732,TAHOMA
1733,CALIBRI
1734,ARIAL
1735,CALIBRI
1736,TIMES
1737,CALIBRI
1738,TIMES
1739,CAMBRIA
1740,TIMES
1741,CALIBRI
1742,CALIBRI
1743,SERIF
1744,TIMES
1745,CALIBRI
1746,CALIBRI
1747,TIMES
1748,CALIBRI
1749,CAMBRIA
1750,CALIBRI
1751,ARIAL
1752,ARIAL
1753,ARIAL
1754,CAMBRIA
1755,TIMES
1756,SERIF
1757,SERIF
1758,SERIF
1759,ARIAL
1760,CAMBRIA
1761,TIMES
1762,SERIF
1763,TIMES
1764,CAMBRIA
1765,TAHOMA
1766,ARIAL
1767,SERIF
1768,TAHOMA
1769,TAHOMA
1770,ARIAL
1771,SERIF
1772,CALIBRI
1773,TAHOMA
1774,TAHOMA
1775,SERIF
1776,SERIF
1777,CALIBRI
1778,TAHOMA
1779,SERIF
1780,ARIAL
1781,SERIF
1782,ARIAL
1783,TIMES
1784,CALIBRI
1785,CAMBRIA
1786,TIMES
1787,SERIF
1788,SERIF
1789,CALIBRI
1790,ARIAL
1791,ARIAL
1792,ARIAL
1793,CALIBRI
1794,CALIBRI
1795,TIMES
1796,ARIAL
1797,CAMBRIA
1798,TAHOMA
1799,SERIF
1800,CALIBRI
1801,ARIAL
1802,CALIBRI
1803,TIMES
1804,SERIF
1805,CALIBRI
1806,ARIAL
1807,CALIBRI
1808,ARIAL
1809,ARIAL
1810,ARIAL
1811,CALIBRI
1812,CALIBRI
1813,ARIAL
1814,TAHOMA
1815,CAMBRIA
1816,CALIBRI
1817,TAHOMA
1818,SERIF
1819,TAHOMA
1820,CALIBRI
1821,CALIBRI
1822,CAMBRIA
1823,ARIAL
1824,CALIBRI
1825,ARIAL
1826,CALIBRI
1827,SERIF
1828,TIMES
1829,TIMES
1830,SERIF
1831,ARIAL
1832,CALIBRI
1833,CAMBRIA
1834,ARIAL
1835,ARIAL
1836,TIMES
1837,SERIF
1838,ARIAL
1839,CALIBRI
1840,CALIBRI
1841,TIMES
1842,CALIBRI
1843,TIMES
1844,ARIAL
1845,CALIBRI
1846,SERIF
1847,ARIAL
1848,ARIAL
1849,CAMBRIA
1850,CALIBRI
1851,CAMBRIA
1852,TIMES
1853,ARIAL
1854,ARIAL
1855,TIMES
1856,TAHOMA
1857,TIMES
1858,CALIBRI
1859,CALIBRI
1860,SERIF
1861,CAMBRIA
1862,TIMES
1863,ARIAL
1864,TAHOMA
1865,CALIBRI
1866,ARIAL
1867,SERIF
1868,TAHOMA
1869,TIMES
1870,TAHOMA
1871,ARIAL
1872,ARIAL
1873,CALIBRI
1874,CALIBRI
1875,CALIBRI
1876,ARIAL
1877,ARIAL
1878,ARIAL
1879,ARIAL
1880,CAMBRIA
1881,ARIAL
1882,ARIAL
1883,CAMBRIA
1884,ARIAL
1885,CALIBRI
1886,CAMBRIA
1887,CAMBRIA
1888,SERIF
1889,ARIAL
1890,CALIBRI
1891,TAHOMA
1892,TIMES
1893,ARIAL
1894,TIMES
1895,CAMBRIA
1896,CAMBRIA
1897,ARIAL
1898,CALIBRI
1899,TAHOMA
1900,TAHOMA
1901,ARIAL
1902,CALIBRI
1903,ARIAL
1904,SERIF
1905,CAMBRIA
1906,TAHOMA
1907,TAHOMA
1908,ARIAL
1909,TAHOMA
1910,ARIAL
1911,TIMES
1912,CAMBRIA
1913,CALIBRI
1914,CALIBRI
1915,ARIAL
1916,SERIF
1917,SERIF
1918,ARIAL
1919,TIMES
1920,TAHOMA
1921,CALIBRI
1922,TAHOMA
1923,TIMES
1924,SERIF
1925,ARIAL
1926,TAHOMA
1927,CAMBRIA
1928,CALIBRI
1929,ARIAL
1930,ARIAL
1931,TAHOMA
1932,SERIF
1933,CALIBRI
1934,TAHOMA
1935,ARIAL
1936,TIMES
1937,TIMES
1938,CALIBRI
1939,ARIAL
1940,ARIAL
1941,CAMBRIA
1942,TIMES
1943,SERIF
1944,SERIF
1945,SERIF
1946,TIMES
1947,TAHOMA
1948,CALIBRI
1949,ARIAL
1950,ARIAL
1951,TAHOMA
1952,CAMBRIA
1953,ARIAL
1954,CAMBRIA
1955,SERIF
1956,TIMES
1957,TIMES
1958,TAHOMA
1959,ARIAL
1960,ARIAL
1961,ARIAL
1962,ARIAL
1963,TAHOMA
1964,ARIAL
1965,CAMBRIA
1966,CALIBRI
1967,ARIAL
1968,CALIBRI
1969,TAHOMA
1970,TAHOMA
1971,CALIBRI
1972,ARIAL
1973,ARIAL
1974,ARIAL
1975,TAHOMA
1976,TAHOMA
1977,CAMBRIA
1978,SERIF
1979,ARIAL
1980,TIMES
1981,TIMES
1982,CALIBRI
1983,CALIBRI
1984,SERIF
1985,CALIBRI
1986,ARIAL
1987,ARIAL
1988,ARIAL
1989,CAMBRIA
1990,ARIAL
1991,SERIF
1992,TIMES
1993,TAHOMA
1994,TAHOMA
1995,TIMES
1996,TAHOMA
1997,CAMBRIA
1998,TIMES
1999,CALIBRI
2000,ARIAL
2001,ARIAL
2002,CALIBRI
2003,ARIAL
2004,CALIBRI
2005,TIMES
2006,ARIAL
2007,TAHOMA
2008,SERIF
2009,CALIBRI
2010,ARIAL
2011,CAMBRIA
2012,TAHOMA
2013,TIMES
2014,TAHOMA
2015,ARIAL
2016,TAHOMA
2017,SERIF
2018,ARIAL
2019,TIMES
2020,SERIF
2021,SERIF
2022,CAMBRIA
2023,ARIAL
2024,CALIBRI
2025,TAHOMA
2026,TAHOMA
2027,SERIF
2028,SERIF
2029,TAHOMA
2030,SERIF
2031,TIMES
2032,ARIAL
2033,CALIBRI
2034,CALIBRI
2035,ARIAL
2036,TIMES
2037,TAHOMA
2038,TAHOMA
2039,CAMBRIA
2040,ARIAL
2041,ARIAL
2042,SERIF
2043,TIMES
2044,SERIF
2045,TAHOMA
2046,ARIAL
2047,SERIF
2048,CALIBRI
2049,TIMES
2050,CALIBRI
2051,TIMES
2052,CALIBRI
2053,SERIF
2054,SERIF
2055,CAMBRIA
2056,TIMES
2057,SERIF
2058,CAMBRIA
2059,TAHOMA
2060,ARIAL
2061,ARIAL
2062,SERIF
2063,ARIAL
2064,SERIF
2065,ARIAL
2066,TAHOMA
2067,ARIAL
2068,CALIBRI
2069,CAMBRIA
2070,TAHOMA
2071,CALIBRI
2072,SERIF
2073,CALIBRI
2074,ARIAL
2075,SERIF
2076,CALIBRI
2077,TAHOMA
2078,SERIF
2079,SERIF
2080,TAHOMA
2081,TIMES
2082,TIMES
2083,SERIF
2084,CAMBRIA
2085,SERIF
2086,TIMES
2087,ARIAL
2088,ARIAL
2089,CALIBRI
2090,TAHOMA
2091,ARIAL
2092,SERIF
2093,SERIF
2094,TIMES
2095,ARIAL
2096,TAHOMA
2097,ARIAL
2098,ARIAL
2099,TIMES
2100,TIMES
2101,ARIAL
2102,TAHOMA
2103,TIMES
2104,CAMBRIA
2105,CALIBRI
2106,CALIBRI
2107,CALIBRI
2108,CAMBRIA
2109,CAMBRIA
2110,ARIAL
2111,ARIAL
2112,ARIAL
2113,TAHOMA
2114,ARIAL
2115,SERIF
2116,SERIF
2117,ARIAL
2118,SERIF
2119,CALIBRI
2120,ARIAL
2121,ARIAL
2122,TAHOMA
2123,CAMBRIA
2124,CAMBRIA
2125,TAHOMA
2126,TIMES
2127,ARIAL
2128,ARIAL
2129,CALIBRI
2130,ARIAL
2131,TIMES
2132,SERIF
2133,TAHOMA
2134,TIMES
2135,CAMBRIA
2136,CAMBRIA
2137,ARIAL
2138,SERIF
2139,ARIAL
2140,ARIAL
2141,ARIAL
2142,ARIAL
2143,TAHOMA
2144,TAHOMA
2145,CALIBRI
2146,ARIAL
2147,SERIF
2148,TIMES
2149,TAHOMA
2150,CALIBRI
2151,CALIBRI
2152,CALIBRI
2153,CAMBRIA
2154,ARIAL
2155,CAMBRIA
2156,CALIBRI
2157,SERIF
2158,ARIAL
2159,CALIBRI
2160,ARIAL
2161,TIMES
2162,ARIAL
2163,ARIAL
2164,ARIAL
2165,SERIF
2166,CALIBRI
2167,TIMES
2168,TAHOMA
2169,TAHOMA
2170,CALIBRI
2171,CALIBRI
2172,ARIAL
2173,SERIF
2174,CALIBRI
2175,SERIF
2176,ARIAL
2177,TIMES
2178,SERIF
2179,ARIAL
2180,TIMES
2181,TAHOMA
2182,SERIF
2183,TIMES
2184,SERIF
2185,ARIAL
2186,CALIBRI
2187,ARIAL
2188,SERIF
2189,CAMBRIA
2190,TIMES
2191,ARIAL
2192,TIMES
2193,ARIAL
2194,TIMES
2195,SERIF
2196,TIMES
2197,ARIAL
2198,CALIBRI
2199,TAHOMA
2200,CAMBRIA
2201,SERIF
2202,SERIF
2203,SERIF
2204,SERIF
2205,ARIAL
2206,SERIF
2207,ARIAL
2208,ARIAL
2209,ARIAL
2210,CAMBRIA
2211,TAHOMA
2212,TIMES
2213,SERIF
2214,SERIF
2215,ARIAL
2216,SERIF
2217,CALIBRI
2218,SERIF
2219,CALIBRI
2220,ARIAL
2221,TAHOMA
2222,CAMBRIA
2223,ARIAL
2224,CAMBRIA
2225,ARIAL
2226,ARIAL
2227,ARIAL
2228,CALIBRI
2229,ARIAL
2230,ARIAL
2231,CAMBRIA
2232,ARIAL
2233,TAHOMA
2234,SERIF
2235,TIMES
2236,ARIAL
2237,CAMBRIA
2238,CAMBRIA
2239,CALIBRI
2240,CALIBRI
2241,CALIBRI
2242,CAMBRIA
2243,SERIF
2244,TAHOMA
2245,SERIF
2246,ARIAL
2247,CALIBRI
2248,SERIF
2249,TIMES
2250,ARIAL
2251,ARIAL
2252,ARIAL
2253,TAHOMA
2254,TAHOMA
2255,TIMES
2256,CALIBRI
2257,TIMES
2258,TAHOMA
2259,SERIF
2260,ARIAL
2261,SERIF
2262,TAHOMA
2263,TIMES
2264,TAHOMA
2265,CALIBRI
2266,ARIAL
2267,ARIAL
2268,SERIF
2269,TIMES
2270,SERIF
2271,TIMES
2272,TIMES
2273,ARIAL
2274,TAHOMA
2275,ARIAL
2276,TAHOMA
2277,TIMES
2278,CAMBRIA
2279,TIMES
2280,SERIF
2281,TAHOMA
2282,CALIBRI
2283,TAHOMA
2284,TIMES
2285,TIMES
2286,TIMES
2287,ARIAL
2288,SERIF
2289,TIMES
2290,ARIAL
2291,CALIBRI
2292,ARIAL
2293,CAMBRIA
2294,TIMES
2295,TIMES
2296,CAMBRIA
2297,CAMBRIA
2298,TIMES
2299,CAMBRIA
2300,ARIAL
2301,TAHOMA
2302,SERIF
2303,SERIF
2304,TIMES
2305,CALIBRI
2306,CALIBRI
2307,SERIF
2308,TIMES
2309,TAHOMA
2310,CALIBRI
2311,SERIF
2312,TAHOMA
2313,CAMBRIA
2314,CALIBRI
2315,CALIBRI
2316,ARIAL
2317,TAHOMA
2318,TAHOMA
2319,ARIAL
2320,CALIBRI
2321,TAHOMA
2322,CALIBRI
2323,CALIBRI
2324,CALIBRI
2325,TAHOMA
2326,CAMBRIA
2327,CAMBRIA
2328,ARIAL
2329,ARIAL
2330,TIMES
2331,SERIF
2332,ARIAL
2333,ARIAL
2334,CALIBRI
2335,SERIF
2336,ARIAL
2337,SERIF
2338,ARIAL
2339,TAHOMA
2340,TAHOMA
2341,TIMES
2342,TAHOMA
2343,SERIF
2344,SERIF
2345,SERIF
2346,CALIBRI
2347,SERIF
2348,ARIAL
2349,ARIAL
2350,ARIAL
2351,TIMES
2352,CALIBRI
2353,ARIAL
2354,SERIF
2355,ARIAL
2356,ARIAL
2357,CALIBRI
2358,CAMBRIA
2359,TIMES
2360,SERIF
2361,SERIF
2362,ARIAL
2363,ARIAL
2364,SERIF
2365,TAHOMA
2366,ARIAL
2367,SERIF
2368,ARIAL
2369,ARIAL
2370,ARIAL
2371,CALIBRI
2372,CAMBRIA
2373,ARIAL
2374,ARIAL
2375,TAHOMA
2376,SERIF
2377,TIMES
2378,CAMBRIA
2379,TIMES
2380,ARIAL
2381,TAHOMA
2382,ARIAL
2383,TIMES
2384,SERIF
2385,ARIAL
2386,TAHOMA
2387,ARIAL
2388,SERIF
2389,TIMES
2390,CAMBRIA
2391,TAHOMA
2392,TAHOMA
2393,TAHOMA
2394,TIMES
2395,TIMES
2396,ARIAL
2397,TAHOMA
2398,ARIAL
2399,ARIAL
2400,CALIBRI
2401,CALIBRI
2402,ARIAL
2403,SERIF
2404,CALIBRI
2405,TAHOMA
2406,CAMBRIA
2407,TIMES
2408,CALIBRI
2409,ARIAL
2410,ARIAL
2411,TIMES
2412,TAHOMA
2413,ARIAL
2414,TIMES
2415,CAMBRIA
2416,TIMES
2417,ARIAL
2418,ARIAL
2419,CALIBRI
2420,SERIF
2421,TAHOMA
2422,ARIAL
2423,SERIF
2424,ARIAL
2425,TAHOMA
2426,CALIBRI
2427,TAHOMA
2428,ARIAL
2429,TAHOMA
2430,ARIAL
2431,CAMBRIA
2432,CAMBRIA
2433,ARIAL
2434,TIMES
2435,ARIAL
2436,ARIAL
2437,ARIAL
2438,ARIAL
2439,TIMES
2440,TIMES
2441,TAHOMA
2442,SERIF
2443,ARIAL
2444,SERIF
2445,ARIAL
2446,CALIBRI
2447,SERIF
2448,CALIBRI
2449,CALIBRI
2450,TAHOMA
2451,ARIAL
2452,ARIAL
2453,TIMES
2454,ARIAL
2455,CAMBRIA
2456,ARIAL
2457,ARIAL
2458,ARIAL
2459,ARIAL
2460,ARIAL
2461,ARIAL
2462,SERIF
2463,TAHOMA
2464,SERIF
2465,TAHOMA
2466,CALIBRI
2467,SERIF
2468,SERIF
2469,CAMBRIA
2470,CALIBRI
2471,ARIAL
2472,TAHOMA
2473,TIMES
2474,ARIAL
2475,ARIAL
2476,ARIAL
2477,CAMBRIA
2478,CAMBRIA
2479,SERIF
2480,ARIAL
2481,TAHOMA
2482,ARIAL
2483,CALIBRI
2484,TAHOMA
2485,TIMES
2486,CALIBRI
2487,CALIBRI
2488,CALIBRI
2489,CAMBRIA
2490,CALIBRI
2491,CALIBRI
2492,TAHOMA
2493,ARIAL
2494,SERIF
2495,SERIF
2496,ARIAL
2497,ARIAL
2498,TAHOMA
2499,TAHOMA
2500,CAMBRIA
2501,CALIBRI
2502,TIMES
2503,SERIF
2504,CAMBRIA
2505,CAMBRIA
2506,CAMBRIA
2507,ARIAL
2508,ARIAL
2509,TIMES
2510,SERIF
2511,CAMBRIA
2512,TIMES
2513,SERIF
2514,SERIF
2515,CALIBRI
2516,TAHOMA
2517,TIMES
2518,TAHOMA
2519,CALIBRI
2520,CALIBRI
2521,CAMBRIA
2522,TAHOMA
2523,ARIAL
2524,ARIAL
2525,CALIBRI
2526,ARIAL
2527,CAMBRIA
2528,TIMES
2529,CALIBRI
2530,TIMES
2531,TIMES
2532,CALIBRI
2533,CALIBRI
2534,CALIBRI
2535,ARIAL
2536,ARIAL
2537,CALIBRI
2538,CAMBRIA
2539,TIMES
2540,CALIBRI
2541,CALIBRI
2542,ARIAL
2543,CALIBRI
2544,ARIAL
2545,CALIBRI
2546,CALIBRI
2547,CALIBRI
2548,TIMES
2549,CALIBRI
2550,TIMES
2551,TIMES
2552,ARIAL
2553,ARIAL
2554,ARIAL
2555,SERIF
2556,ARIAL
2557,ARIAL
2558,CAMBRIA
2559,CALIBRI
2560,ARIAL
2561,ARIAL
2562,CALIBRI
2563,ARIAL
2564,CAMBRIA
2565,TIMES
2566,SERIF
2567,ARIAL
2568,TAHOMA
2569,CAMBRIA
2570,CALIBRI
2571,ARIAL
2572,SERIF
2573,ARIAL
2574,TAHOMA
2575,CALIBRI
2576,ARIAL
2577,TIMES
2578,CAMBRIA
2579,ARIAL
2580,CAMBRIA
2581,ARIAL
2582,CAMBRIA
2583,TIMES
2584,ARIAL
2585,CAMBRIA
2586,ARIAL
2587,CALIBRI
2588,TAHOMA
2589,CALIBRI
2590,SERIF
2591,CALIBRI
2592,ARIAL
2593,TIMES
2594,CALIBRI
2595,ARIAL
2596,ARIAL
2597,CALIBRI
2598,CALIBRI
2599,ARIAL
2600,CAMBRIA
2601,ARIAL
2602,CAMBRIA
2603,ARIAL
2604,TAHOMA
2605,TIMES
2606,ARIAL
2607,SERIF
2608,ARIAL
2609,ARIAL
2610,CAMBRIA
2611,CALIBRI
2612,CALIBRI
2613,SERIF
2614,CAMBRIA
2615,SERIF
2616,ARIAL
2617,SERIF
2618,SERIF
2619,CALIBRI
2620,TAHOMA
2621,TIMES
2622,SERIF
2623,TIMES
2624,CALIBRI
2625,CALIBRI
2626,ARIAL
2627,TAHOMA
2628,CAMBRIA
2629,TAHOMA
2630,TAHOMA
2631,ARIAL
2632,SERIF
2633,CAMBRIA
2634,ARIAL
2635,TIMES
2636,TAHOMA
2637,ARIAL
2638,CALIBRI
2639,ARIAL
2640,SERIF
2641,TAHOMA
2642,ARIAL
2643,TIMES
2644,SERIF
2645,ARIAL
2646,SERIF
2647,CAMBRIA
2648,CALIBRI
2649,CAMBRIA
2650,CAMBRIA
2651,CALIBRI
2652,TAHOMA
2653,CAMBRIA
2654,SERIF
2655,TIMES
2656,CALIBRI
2657,ARIAL
2658,CAMBRIA
2659,TIMES
2660,TAHOMA
2661,CALIBRI
2662,CALIBRI
2663,CAMBRIA
2664,ARIAL
2665,ARIAL
2666,CALIBRI
2667,SERIF
2668,SERIF
2669,CALIBRI
2670,ARIAL
2671,CALIBRI
2672,TAHOMA
2673,TIMES
2674,TIMES
2675,SERIF
2676,CALIBRI
2677,CALIBRI
2678,CALIBRI
2679,ARIAL
2680,ARIAL
2681,ARIAL
2682,CALIBRI
2683,ARIAL
2684,ARIAL
2685,ARIAL
2686,ARIAL
2687,TIMES
2688,CALIBRI
2689,CALIBRI
2690,SERIF
2691,SERIF
2692,TIMES
2693,ARIAL
2694,TAHOMA
2695,TIMES
2696,TAHOMA
2697,ARIAL
2698,ARIAL
2699,TAHOMA
2700,ARIAL
2701,ARIAL
2702,CALIBRI
2703,SERIF
2704,ARIAL
2705,CALIBRI
2706,CAMBRIA
2707,CALIBRI
2708,ARIAL
2709,CALIBRI
2710,TIMES
2711,ARIAL
2712,CAMBRIA
2713,TAHOMA
2714,TAHOMA
2715,SERIF
2716,TAHOMA
2717,ARIAL
2718,CALIBRI
2719,ARIAL
2720,ARIAL
2721,SERIF
2722,CALIBRI
2723,SERIF
2724,TAHOMA
2725,TIMES
2726,SERIF
2727,TAHOMA
2728,TAHOMA
2729,ARIAL
2730,CALIBRI
2731,TIMES
2732,TIMES
2733,ARIAL
2734,ARIAL
2735,TAHOMA
2736,CALIBRI
2737,ARIAL
2738,CALIBRI
2739,TIMES
2740,TAHOMA
2741,SERIF
2742,TAHOMA
2743,ARIAL
2744,ARIAL
2745,ARIAL
2746,TIMES
2747,ARIAL
2748,TAHOMA
2749,ARIAL
2750,ARIAL
2751,ARIAL
2752,ARIAL
2753,TAHOMA
2754,ARIAL
2755,SERIF
2756,CALIBRI
2757,ARIAL
2758,ARIAL
2759,SERIF
2760,TAHOMA
2761,TAHOMA
2762,SERIF
2763,CALIBRI
2764,CALIBRI
2765,SERIF
2766,SERIF
2767,CALIBRI
2768,SERIF
2769,CALIBRI
2770,CAMBRIA
2771,CAMBRIA
2772,SERIF
2773,TAHOMA
2774,CALIBRI
2775,SERIF
2776,SERIF
2777,TIMES
2778,CALIBRI
2779,TAHOMA
2780,CALIBRI
2781,ARIAL
2782,TAHOMA
2783,CAMBRIA
2784,SERIF
2785,SERIF
2786,ARIAL
2787,CALIBRI
2788,ARIAL
2789,SERIF
2790,ARIAL
2791,CALIBRI
2792,CALIBRI
2793,CAMBRIA
2794,CAMBRIA
2795,SERIF
2796,CAMBRIA
2797,SERIF
2798,TIMES
2799,ARIAL
2800,SERIF
2801,TAHOMA
2802,TIMES
2803,CAMBRIA
2804,ARIAL
2805,ARIAL
2806,CALIBRI
2807,CAMBRIA
2808,SERIF
2809,CAMBRIA
2810,ARIAL
2811,SERIF
2812,ARIAL
2813,ARIAL
2814,TAHOMA
2815,TIMES
2816,CALIBRI
2817,TIMES
2818,TAHOMA
2819,CAMBRIA
2820,ARIAL
2821,CALIBRI
2822,CALIBRI
2823,CALIBRI
2824,TIMES
2825,ARIAL
2826,SERIF
2827,ARIAL
2828,TIMES
2829,TAHOMA
2830,CALIBRI
2831,TIMES
2832,ARIAL
2833,TIMES
2834,CAMBRIA
2835,ARIAL
2836,CALIBRI
2837,CALIBRI
2838,CALIBRI
2839,ARIAL
2840,ARIAL
2841,TAHOMA
2842,SERIF
2843,ARIAL
2844,CALIBRI
2845,SERIF
2846,TIMES
2847,SERIF
2848,TIMES
2849,ARIAL
2850,TAHOMA
2851,TIMES
2852,TAHOMA
2853,CAMBRIA
2854,ARIAL
2855,CALIBRI
2856,CALIBRI
2857,CALIBRI
2858,ARIAL
2859,TIMES
2860,TIMES
2861,TAHOMA
2862,SERIF
2863,ARIAL
2864,CALIBRI
2865,CALIBRI
2866,ARIAL
2867,TIMES
2868,TIMES
2869,ARIAL
2870,SERIF
2871,TIMES
2872,ARIAL
2873,CALIBRI
2874,TAHOMA
2875,ARIAL
2876,CALIBRI
2877,ARIAL
2878,CALIBRI
2879,ARIAL
2880,TAHOMA
2881,TAHOMA
2882,SERIF
2883,ARIAL
2884,ARIAL
2885,ARIAL
2886,ARIAL
2887,ARIAL
2888,SERIF
2889,TAHOMA
2890,SERIF
2891,TIMES
2892,CALIBRI
2893,ARIAL
2894,CALIBRI
2895,CALIBRI
2896,CALIBRI
2897,ARIAL
2898,ARIAL
2899,CALIBRI
2900,TIMES
2901,TIMES
2902,SERIF
2903,CALIBRI
2904,TIMES
2905,SERIF
2906,CAMBRIA
2907,ARIAL
2908,ARIAL
2909,TIMES
2910,SERIF
2911,ARIAL
2912,CAMBRIA
2913,ARIAL
2914,ARIAL
2915,CAMBRIA
2916,ARIAL
2917,TIMES
2918,TAHOMA
2919,CALIBRI
2920,CALIBRI
2921,CAMBRIA
2922,TAHOMA
2923,CALIBRI
2924,CALIBRI
2925,ARIAL
2926,SERIF
2927,CAMBRIA
2928,ARIAL
2929,TAHOMA
2930,CALIBRI
2931,ARIAL
2932,SERIF
2933,ARIAL
2934,SERIF
2935,ARIAL
2936,ARIAL
2937,TIMES
2938,TAHOMA
2939,TAHOMA
2940,ARIAL
2941,CALIBRI
2942,SERIF
2943,TAHOMA
2944,CALIBRI
2945,TAHOMA
2946,CAMBRIA
2947,ARIAL
2948,SERIF
2949,TIMES
2950,TIMES
2951,CALIBRI
2952,SERIF
2953,SERIF
2954,TIMES
2955,TIMES
2956,TIMES
2957,ARIAL
2958,CALIBRI
2959,CALIBRI
2960,CALIBRI
2961,TIMES
2962,CALIBRI
2963,SERIF
2964,ARIAL
2965,CALIBRI
2966,SERIF
2967,ARIAL
2968,CALIBRI
2969,CALIBRI
2970,CALIBRI
2971,TIMES
2972,ARIAL
2973,CAMBRIA
2974,TAHOMA
2975,TIMES
2976,SERIF
2977,TAHOMA
2978,SERIF
2979,CALIBRI
2980,SERIF
2981,SERIF
2982,ARIAL
2983,SERIF
2984,CALIBRI
2985,ARIAL
2986,TAHOMA
2987,SERIF
2988,SERIF
2989,ARIAL
2990,TIMES
2991,CALIBRI
2992,TIMES
2993,TIMES
2994,ARIAL
2995,CALIBRI
2996,ARIAL
2997,ARIAL
2998,CAMBRIA
2999,CALIBRI
3000,CALIBRI
3001,CALIBRI
3002,CALIBRI
3003,TAHOMA
3004,SERIF
3005,TAHOMA
3006,CALIBRI
3007,ARIAL
3008,CALIBRI
3009,CALIBRI
3010,CALIBRI
3011,CALIBRI
3012,CALIBRI
3013,CAMBRIA
3014,CALIBRI
3015,SERIF
3016,CALIBRI
3017,CALIBRI
3018,ARIAL
3019,TIMES
3020,TAHOMA
3021,TIMES
3022,TAHOMA
3023,ARIAL
3024,TIMES
3025,TIMES
3026,ARIAL
3027,TAHOMA
3028,SERIF
3029,ARIAL
3030,CALIBRI
3031,ARIAL
3032,CALIBRI
3033,SERIF
3034,TIMES
3035,ARIAL
3036,SERIF
3037,SERIF
3038,ARIAL
3039,CALIBRI
3040,CAMBRIA
3041,CALIBRI
3042,ARIAL
3043,TAHOMA
3044,TIMES
3045,SERIF
3046,SERIF
3047,TAHOMA
3048,SERIF
3049,TAHOMA
3050,ARIAL
3051,SERIF
3052,TIMES
3053,ARIAL
3054,TIMES
3055,ARIAL
3056,TIMES
3057,TIMES
3058,CALIBRI
3059,SERIF
3060,CAMBRIA
3061,CAMBRIA
3062,TIMES
3063,ARIAL
3064,CALIBRI
3065,ARIAL
3066,ARIAL
3067,ARIAL
3068,ARIAL
3069,SERIF
3070,SERIF
3071,CALIBRI
3072,CAMBRIA
3073,CAMBRIA
3074,CALIBRI
3075,SERIF
3076,TIMES
3077,TIMES
3078,TIMES
3079,TAHOMA
3080,ARIAL
3081,CAMBRIA
3082,CAMBRIA
3083,TAHOMA
3084,ARIAL
3085,SERIF
3086,ARIAL
3087,CAMBRIA
3088,SERIF
3089,SERIF
3090,ARIAL
3091,TAHOMA
3092,TAHOMA
3093,TAHOMA
3094,SERIF
3095,CALIBRI
3096,ARIAL
3097,TIMES
3098,TAHOMA
3099,TIMES
3100,ARIAL
3101,SERIF
3102,CAMBRIA
3103,ARIAL
3104,SERIF
3105,TIMES
3106,ARIAL
3107,CALIBRI
3108,SERIF
3109,TIMES
3110,TIMES
3111,TIMES
3112,ARIAL
3113,TAHOMA
3114,ARIAL
3115,CALIBRI
3116,TAHOMA
3117,CALIBRI
3118,ARIAL
3119,TIMES
3120,CAMBRIA
3121,TIMES
3122,TAHOMA
3123,ARIAL
3124,ARIAL
3125,TAHOMA
3126,TAHOMA
3127,CALIBRI
3128,SERIF
3129,SERIF
3130,ARIAL
3131,ARIAL
3132,TAHOMA
3133,CALIBRI
3134,TIMES
3135,CAMBRIA
3136,ARIAL
3137,CALIBRI
3138,ARIAL
